®É¶¡,¬R·ç2,¬R·ç3,¦V®¼2,¦V®¼3,²±µx1,²±µx2,ºû­Û1,ºû­Û2,¹F¯§3,¹F¯§1,«³ºú2,«³ºú3,®a¥Ý1,®a¥Ý2,°·øÊ2,°·øÊ3,´­·y2,´­·y3,Ãh¦w1,Ãh¦w2,¶i³Ç1,¶i³Ç2,¼sÁ¾1,¼sÁ¾2
0.508,1910.987972,1924.916239,2017.050106,2082.614961,1761.225229,2000.701559,1985.120079,2031.260697,1838.922667,1803.287127,1431.835715,1400.338213,1878.731468,1758.246919,1234.435087,1794.290638,940.837867,1429.098626,1571.992994,1317.692842,1593.30013,2114.288154,844.362703,1283.696835
0.509,1905.426843,1921.738312,2016.395737,2079.26254,1754.676996,1992.231764,1981.28229,2023.909039,1832.089972,1798.360131,1431.516482,1400.650075,1878.58245,1766.040577,1236.499894,1795.721319,945.782579,1428.765495,1581.689536,1321.990014,1595.207813,2119.852921,844.202435,1289.896064
0.51,1900.342715,1917.608861,2013.98561,2074.792662,1745.901701,1984.725004,1973.45681,2016.400409,1827.801076,1791.526772,1431.830514,1398.406084,1877.473466,1773.990858,1239.519546,1798.584009,949.925025,1426.681625,1591.231934,1325.806041,1596.958706,2125.261886,845.633774,1296.414176
0.511,1895.574499,1913.319306,2010.304249,2069.515829,1739.508902,1978.023358,1969.146871,2008.739059,1822.397904,1784.694737,1430.547071,1397.918529,1877.636047,1779.562907,1241.901256,1801.44471,954.54883,1425.537366,1597.909491,1330.896451,1600.295084,2130.509419,845.315884,1303.08859
0.512,1890.966549,1908.393304,2009.644695,2066.320681,1732.805418,1971.145854,1963.074979,2000.431722,1817.3108,1780.880029,1429.905258,1395.039599,1876.054525,1787.830256,1245.558013,1803.831554,958.056337,1424.890866,1607.131185,1336.3031,1602.361386,2137.02952,846.267739,1307.062741
0.513,1886.676326,1903.787511,2006.599962,2061.838412,1725.147249,1964.113429,1957.328002,1993.726217,1812.228996,1773.886397,1429.264456,1394.394441,1877.331057,1795.782525,1250.325569,1806.851035,961.880229,1423.921455,1614.606124,1341.391357,1605.383347,2142.912509,847.221582,1312.784633
0.514,1880.796973,1900.135394,2004.665827,2057.212933,1717.484739,1955.655181,1952.060877,1987.500896,1806.031255,1771.026031,1428.465205,1393.268586,1874.6341,1803.418062,1254.138787,1809.077608,964.431047,1423.423183,1622.872976,1346.79933,1607.608763,2146.731185,848.335197,1320.097149
0.515,1877.619373,1893.778046,2000.664404,2054.488095,1711.737928,1948.618731,1944.230211,1979.352008,1802.53411,1766.412783,1428.141284,1393.258034,1876.069411,1810.734382,1258.11112,1810.826683,968.895576,1421.331113,1630.666303,1350.935072,1610.151071,2152.774443,849.764062,1325.817717
0.516,1872.057747,1889.966486,1997.300272,2048.103165,1705.668553,1941.273103,1941.037746,1972.323592,1796.973314,1761.172027,1427.187113,1390.700508,1873.851114,1819.959708,1261.926323,1812.736852,972.25083,1420.36036,1639.250224,1356.818888,1613.332314,2158.022313,851.829861,1333.76618
0.517,1866.65457,1885.993993,1993.136557,2044.422648,1698.171003,1934.723529,1934.494202,1965.938828,1791.255724,1758.313976,1427.018278,1391.325739,1873.377912,1826.3202,1265.263698,1814.164555,976.71067,1418.428744,1646.884935,1362.067914,1616.511401,2163.906128,853.896164,1340.124517
0.518,1862.523128,1881.06948,1989.930028,2039.951262,1691.30506,1925.782413,1928.903503,1958.271796,1787.120973,1754.816168,1426.532413,1389.722384,1873.223431,1834.749802,1269.075924,1814.960943,980.847268,1418.731396,1654.038175,1367.791462,1618.739955,2168.518871,856.123395,1347.755588
0.519,1857.277409,1877.096492,1989.919295,2034.679615,1684.605585,1920.021554,1924.434618,1952.525482,1782.19381,1750.999145,1425.098886,1390.354308,1872.911163,1841.590771,1275.434763,1815.279501,986.595405,1416.808642,1661.832332,1371.768424,1623.029681,2172.813726,858.822831,1355.54229
0.52,1851.715121,1872.807596,1985.748887,2030.053126,1678.374747,1912.344302,1919.802779,1944.375417,1776.315618,1748.460309,1425.412753,1387.950873,1872.118579,1849.066035,1277.178704,1817.506406,990.255166,1415.83287,1670.575697,1377.813337,1624.620962,2178.06308,860.728203,1363.173522
0.521,1848.063492,1868.836096,1982.390603,2026.057236,1672.308884,1907.232098,1914.853877,1938.631455,1771.707836,1745.123269,1425.094696,1387.781541,1872.124033,1855.427188,1282.106699,1818.462404,995.202214,1414.70183,1676.459188,1381.786491,1627.960321,2182.993716,864.543406,1368.261782
0.522,1843.138645,1864.861785,1976.946956,2021.264099,1665.927466,1900.040728,1911.015093,1932.40229,1765.987767,1741.148952,1424.931062,1386.175006,1871.653154,1863.060568,1285.602024,1819.257965,999.830872,1414.678059,1683.140556,1387.512025,1629.390009,2186.336878,866.925447,1377.160778
0.523,1838.37109,1861.210164,1973.746276,2013.123079,1658.583345,1892.051614,1906.551062,1926.009823,1762.492936,1737.972347,1425.248606,1385.529516,1872.930179,1869.900045,1289.257456,1819.417905,1005.885521,1414.186314,1690.771956,1390.534153,1633.683039,2191.743691,871.059538,1384.792676
0.524,1832.965428,1856.124552,1969.743511,2009.285621,1653.316717,1887.096682,1900.80594,1920.899805,1756.931975,1734.951375,1423.646609,1384.408349,1873.093589,1877.535747,1293.546854,1820.851407,1009.71309,1411.307384,1696.496336,1394.828841,1637.820111,2197.306137,872.489724,1394.806114
0.525,1831.220496,1851.358157,1965.27027,2003.85839,1648.04926,1879.106195,1895.375015,1915.468715,1752.322377,1730.341276,1423.650286,1384.553397,1874.051231,1883.579172,1296.08933,1822.600145,1012.902043,1409.055524,1704.286189,1400.076543,1638.934882,2199.854072,875.031539,1401.485324
0.526,1825.024908,1847.068598,1962.056536,1999.384155,1640.7033,1872.554783,1889.94795,1907.648254,1747.876851,1727.00109,1422.52612,1383.110163,1874.532036,1891.05195,1300.380219,1822.123311,1018.322416,1407.127088,1709.852448,1404.052843,1642.273079,2203.196406,878.527364,1408.638061
0.527,1821.370636,1841.188094,1958.379531,1993.958084,1635.591443,1865.516494,1884.838263,1902.052023,1741.99568,1723.823327,1423.638062,1382.784238,1877.557634,1895.984074,1303.876702,1822.762244,1021.992713,1405.043218,1714.782099,1407.392029,1643.546138,2209.239335,881.703968,1415.472912
0.528,1816.284192,1838.011324,1953.893403,1986.773074,1629.528911,1858.96793,1879.409691,1898.378696,1737.070502,1720.325653,1422.526783,1382.620423,1878.356829,1901.392211,1306.89552,1822.444853,1027.891098,1404.070792,1722.255713,1412.640562,1647.363158,2211.308775,883.928057,1421.038177
0.529,1810.722071,1833.879883,1946.702861,1982.458282,1623.944573,1852.732736,1871.748523,1893.266839,1731.825613,1716.989606,1422.842157,1380.697006,1878.678356,1905.368509,1311.820535,1822.765562,1030.446605,1399.911931,1728.137881,1416.61653,1648.159211,2215.284248,886.153303,1428.826369
0.53,1806.113296,1830.06882,1941.904539,1976.872934,1618.990486,1844.110854,1867.589661,1888.313762,1728.172666,1713.969796,1421.245676,1379.896413,1879.476892,1909.347952,1315.794523,1822.924343,1036.187884,1398.618765,1732.273794,1422.184111,1650.388428,2219.102923,888.218278,1434.868477
0.531,1801.186959,1825.139508,1936.63155,1969.533501,1612.926959,1836.916469,1861.367868,1882.878812,1723.884429,1712.061781,1421.718323,1380.044808,1877.255778,1914.277591,1317.858505,1823.879348,1041.452823,1396.375783,1737.522166,1427.58844,1652.456378,2221.488601,889.330902,1442.34242
0.532,1796.580173,1820.215818,1932.298007,1964.421975,1607.97857,1828.453864,1853.710377,1878.081998,1719.117039,1709.044454,1420.439401,1380.514439,1875.827244,1918.254553,1322.469598,1824.039454,1045.117603,1393.172766,1742.611919,1432.995748,1655.001831,2225.147673,890.760591,1448.065805
0.533,1791.81063,1816.877124,1926.076031,1959.954267,1602.711777,1821.42679,1848.440916,1873.445802,1715.305479,1706.659103,1420.119158,1378.754822,1874.877205,1920.164221,1326.601538,1823.882334,1049.261059,1393.639384,1747.222684,1437.130992,1656.593443,2227.21397,892.030507,1453.310033
0.534,1786.565576,1811.473952,1921.752029,1952.458902,1597.76405,1813.601807,1842.532823,1868.016551,1711.809986,1702.84423,1420.603864,1379.070361,1875.51646,1923.03005,1330.254319,1824.521264,1054.527505,1391.232934,1752.152001,1441.425349,1657.230055,2232.30256,893.620468,1461.099389
0.535,1780.685892,1807.819185,1915.674786,1947.189773,1595.521069,1805.774653,1835.190044,1864.973987,1707.20386,1697.441055,1420.27827,1377.627128,1874.089089,1924.780437,1335.501694,1823.7272,1059.159676,1388.034274,1756.128472,1446.988956,1660.411952,2233.894999,893.939849,1466.663828
0.536,1776.237721,1803.529795,1911.199872,1942.877664,1589.137315,1796.98864,1829.75728,1860.175665,1703.389155,1695.375087,1418.840734,1376.819678,1872.821158,1926.3742,1337.090163,1823.091582,1064.264841,1387.534163,1760.262895,1451.285631,1660.890942,2236.441943,895.527491,1473.183596
0.537,1771.469837,1798.284904,1903.687927,1935.696135,1584.670269,1788.523202,1825.129632,1855.85718,1698.463811,1690.766809,1417.085307,1376.49642,1870.120724,1927.167934,1342.016501,1824.207683,1067.134561,1385.773204,1764.559243,1456.373061,1662.481228,2238.985579,896.163774,1477.79469
0.538,1767.813741,1792.882228,1898.257334,1930.274255,1578.44228,1780.386357,1817.626896,1852.335443,1694.016299,1687.586893,1418.525013,1375.690311,1868.056738,1928.919482,1345.992471,1823.096224,1072.394978,1383.839749,1768.057052,1460.509628,1664.868562,2241.690146,896.481169,1485.427247
0.539,1761.93307,1788.272461,1891.860692,1925.004628,1574.932089,1772.712285,1813.626815,1847.856851,1688.772568,1685.521587,1419.313381,1376.801408,1866.469591,1930.512915,1349.009966,1824.211333,1076.383513,1381.600776,1772.830075,1467.504578,1667.096454,2244.075662,896.16245,1492.260107
0.54,1758.917561,1784.618193,1886.743137,1918.14571,1570.623326,1767.91731,1805.651102,1843.055846,1684.643445,1681.229213,1415.964322,1375.682592,1862.020585,1931.151345,1352.349654,1820.716837,1081.645271,1380.314981,1775.69111,1472.277759,1668.211227,2245.667771,898.38902,1496.871201
0.541,1753.03424,1779.05425,1880.831532,1911.763463,1566.631445,1759.939079,1799.899784,1838.418806,1680.987022,1676.937171,1416.279364,1374.87481,1861.70567,1932.105681,1356.64153,1820.080231,1086.748431,1377.906693,1778.395845,1475.933845,1669.484613,2248.053618,899.182098,1504.66287
0.542,1747.791334,1774.605583,1875.396251,1905.861731,1561.997932,1750.987096,1793.831072,1834.738786,1677.49418,1672.964346,1416.280872,1375.028224,1858.688339,1932.903388,1360.773635,1821.197158,1090.578005,1376.46346,1782.373506,1481.659876,1672.029739,2251.235355,899.025302,1508.955743
0.543,1743.499627,1770.630937,1871.391813,1900.591938,1556.893265,1744.925243,1788.725245,1831.530087,1673.680305,1671.055501,1415.324017,1377.090825,1855.825817,1934.017666,1363.158818,1817.702005,1096.477386,1376.290451,1786.667703,1488.338091,1673.937088,2251.553744,899.660921,1514.519518
0.544,1738.733064,1765.545984,1864.203623,1893.577586,1553.863092,1737.893149,1782.974259,1824.179258,1670.02355,1667.399405,1415.162569,1375.975356,1854.717326,1931.634963,1367.291583,1816.751642,1102.850423,1374.51995,1790.485556,1493.108622,1676.802585,2252.982439,899.81904,1521.357843
0.545,1734.123627,1762.525513,1859.725197,1887.672011,1549.70708,1729.916757,1778.981714,1821.134855,1666.212323,1663.743315,1414.686395,1378.198078,1851.221999,1933.386015,1370.785419,1814.20768,1105.566216,1374.352789,1792.555004,1497.244031,1680.616134,2256.32279,900.615259,1527.079901
0.546,1729.03851,1757.760112,1852.533992,1882.565339,1545.080425,1724.000796,1771.956992,1815.532595,1663.51272,1660.563894,1413.409644,1377.714533,1849.001385,1934.181239,1373.172921,1811.669511,1110.830326,1373.217905,1794.941185,1502.968738,1683.322185,2258.709301,901.090606,1532.007727
0.547,1725.699483,1753.786458,1847.744533,1876.186604,1541.88478,1717.614027,1766.849657,1810.893882,1662.398278,1658.340637,1412.131386,1379.305995,1846.617521,1934.503433,1378.894484,1809.128862,1115.29401,1373.207685,1797.487142,1507.102323,1686.978607,2259.662152,900.297531,1536.777602
0.548,1721.091867,1749.17636,1843.104826,1871.080445,1539.333614,1711.224077,1762.214637,1805.932589,1658.745664,1654.367313,1411.488248,1379.293936,1845.187005,1933.87046,1382.867308,1806.58589,1119.594076,1372.878745,1801.623881,1512.828521,1690.001893,2260.45589,901.09342,1542.500654
0.549,1715.846151,1744.885809,1837.034772,1864.545944,1535.023178,1704.526441,1756.148443,1800.972141,1657.635193,1652.142731,1412.129547,1380.247942,1841.374611,1934.665852,1387.162166,1803.413761,1125.174389,1371.432828,1803.217483,1518.075889,1692.863418,2263.797899,902.049248,1548.06675
0.55,1710.286679,1738.845526,1832.882935,1859.594872,1531.666748,1698.134155,1751.838007,1796.488183,1655.25481,1648.645581,1411.809982,1379.452866,1838.517221,1934.350273,1388.910407,1800.712806,1128.362166,1371.412735,1806.241601,1522.844105,1698.586803,2263.319739,903.478606,1553.947591
0.551,1706.948811,1735.984,1826.013299,1853.851588,1528.155713,1690.156422,1748.474884,1792.490106,1652.391632,1646.104431,1410.373954,1380.075927,1837.565693,1934.831745,1391.454372,1796.420109,1133.310721,1371.236545,1808.150445,1529.205421,1700.814197,2266.022319,902.208195,1559.98953
0.552,1702.816869,1731.854381,1820.579028,1846.351039,1524.958063,1683.927257,1744.164283,1787.366024,1651.759156,1642.767887,1410.213833,1380.869811,1832.956089,1936.105297,1396.221101,1792.449273,1137.608269,1370.910438,1810.377844,1533.340997,1704.470785,2268.089286,903.320486,1565.872521
0.553,1697.41072,1728.037025,1815.466161,1840.291703,1521.762583,1676.899354,1738.419492,1781.92589,1647.151043,1640.064144,1408.777639,1380.711528,1831.051541,1935.790052,1399.560788,1789.592221,1143.033993,1369.62297,1814.039565,1539.382269,1710.352618,2269.996972,901.412638,1570.956978
0.554,1692.323453,1724.385901,1808.910739,1835.98294,1519.361666,1670.513248,1735.383802,1778.244197,1645.087556,1637.997679,1408.462415,1382.457911,1828.030571,1934.517987,1402.581261,1786.731524,1147.021518,1370.405474,1815.472563,1542.24462,1713.372263,2269.998628,901.57357,1577.318136
0.555,1688.191845,1720.251481,1803.321035,1829.607054,1516.336843,1665.245626,1730.749279,1772.64361,1644.294485,1634.979189,1408.302475,1383.095367,1826.445743,1935.475464,1407.986921,1782.445279,1151.008033,1370.071167,1818.177794,1548.286886,1718.14197,2272.064434,902.845965,1583.039864
0.556,1685.812122,1716.122191,1798.686844,1823.224973,1515.373462,1657.577252,1728.666917,1768.801961,1641.120033,1633.392049,1408.617186,1381.652299,1823.108864,1935.158894,1411.00375,1778.63405,1156.109686,1368.308535,1820.72507,1552.897974,1724.183575,2272.063279,901.733506,1589.716429
0.557,1680.249337,1713.104037,1793.41185,1818.120984,1511.702487,1652.629526,1724.992761,1763.522446,1639.532395,1631.166143,1406.701472,1381.957634,1820.725662,1935.955112,1415.138832,1774.502781,1160.889588,1367.336109,1821.521953,1558.940738,1729.430783,2272.700222,902.213493,1596.073115
0.558,1676.117897,1708.492943,1788.935429,1811.897517,1509.627495,1646.247942,1723.227627,1759.679637,1638.737829,1629.416906,1407.500044,1381.637557,1818.183678,1935.642182,1418.477363,1770.850832,1165.674012,1366.694297,1824.545901,1563.712592,1731.814809,2275.243693,902.690825,1603.070549
0.559,1670.235896,1704.520778,1783.342213,1805.840186,1507.393045,1640.978647,1720.346361,1754.242683,1637.309133,1627.51071,1407.498371,1384.340463,1816.596031,1934.211003,1422.766757,1766.085267,1170.130837,1365.873114,1825.344274,1569.276697,1735.948072,2274.292005,903.485058,1610.064841
0.56,1666.262078,1702.138905,1777.112551,1799.773826,1507.377308,1635.386275,1718.738665,1749.276537,1636.675834,1624.331622,1405.431579,1382.741298,1812.465417,1934.691147,1428.014297,1761.636767,1173.330326,1365.702109,1825.66498,1571.981091,1739.919738,2275.085744,902.690826,1616.104793
0.561,1661.33541,1698.323702,1772.637802,1795.306117,1505.152068,1630.283281,1716.647424,1745.600195,1635.883751,1624.332284,1405.583998,1382.897229,1808.491427,1932.625507,1431.351339,1758.938164,1179.219171,1364.252681,1828.688266,1578.338599,1745.325532,2276.200027,900.94159,1624.691195
0.562,1657.203307,1696.101105,1767.682042,1788.606145,1504.503066,1626.451023,1715.841149,1740.798527,1634.772286,1620.993586,1404.146628,1384.325886,1807.219686,1932.308605,1436.278338,1755.92034,1184.317296,1363.284943,1831.23488,1584.699421,1751.682877,2276.676369,901.578038,1631.209307
0.563,1653.704342,1691.808233,1762.730472,1784.295377,1502.592371,1620.38097,1714.703085,1736.799108,1632.549688,1619.250312,1403.66946,1384.158575,1803.884796,1931.835571,1441.047881,1751.949177,1188.623375,1362.953319,1833.146869,1587.879999,1755.497424,2276.994925,902.374921,1639.472355
0.564,1650.683869,1687.993857,1757.300045,1778.714883,1500.519384,1615.275474,1712.622893,1732.15738,1632.712112,1618.295974,1404.779894,1384.477129,1801.819321,1930.406373,1444.860932,1749.884534,1193.081708,1360.709494,1833.467738,1593.761994,1759.62969,2274.768027,904.916899,1645.67175
0.565,1645.122575,1685.453863,1752.826307,1772.488401,1500.673642,1611.435514,1712.768273,1728.31222,1632.396371,1617.183183,1402.388865,1384.31232,1797.686219,1928.023007,1449.152314,1746.708265,1198.184189,1361.173774,1835.539002,1597.579841,1763.761461,2276.19805,906.190123,1653.623193
0.566,1639.878347,1681.162814,1747.39371,1766.429562,1498.756255,1607.607432,1711.953119,1724.310465,1631.44584,1615.912113,1402.065442,1384.470918,1795.301856,1929.455173,1452.96735,1743.373216,1202.963594,1361.313124,1835.859543,1601.396032,1769.640168,2275.564087,907.937704,1661.888061
0.567,1636.539151,1676.871437,1742.756007,1762.914021,1497.163949,1602.184044,1709.06917,1719.676606,1629.859027,1615.121518,1401.590609,1385.419739,1791.805865,1926.595298,1459.484313,1740.196779,1208.540561,1359.711442,1836.498471,1606.482964,1773.931881,2276.199542,906.987008,1670.472142
0.568,1632.08866,1674.011232,1736.683949,1757.648072,1495.400653,1598.988233,1706.988646,1716.304604,1628.904688,1613.533052,1400.631418,1385.256271,1789.10609,1926.122597,1463.615255,1739.245592,1213.803992,1358.264863,1839.998925,1610.298995,1779.972665,2276.518098,908.097311,1679.059205
